debugNUA1v:debugW6MlA,0,1603476043785,"{""type"": ""platformInfo"", ""navigator"": {}}"
debugNUA1v:debugW6MlA,1,1603476043839,"{""type"": ""loadViewer"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,2,1603476043839,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html""}"
debugNUA1v:debugW6MlA,3,1603476054655,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,4,1603476054656,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html""}"
debugNUA1v:debugW6MlA,5,1603476056923,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,6,1603476056924,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 2, ""step"": ""flythrough""}"
debugNUA1v:debugW6MlA,7,1603476081324,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,8,1603476081324,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html""}"
debugNUA1v:debugW6MlA,9,1603476087798,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,10,1603476087799,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training""}"
debugNUA1v:debugW6MlA,11,1603476101379,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,12,1603476101381,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html""}"
debugNUA1v:debugW6MlA,13,1603476108400,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugNUA1v:debugW6MlA,14,1603476108401,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer""}"
