debugvk7Hi:debug729kO,0,1603545306004,"{""type"": ""platformInfo"", ""navigator"": {}}"
debugvk7Hi:debug729kO,1,1603545306089,"{""type"": ""loadViewer"", ""phase"": ""TEST""}"
debugvk7Hi:debug729kO,2,1603545306089,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html""}"
debugvk7Hi:debug729kO,3,1603545316873,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugvk7Hi:debug729kO,4,1603545316876,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html""}"
debugvk7Hi:debug729kO,5,1603545317814,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugvk7Hi:debug729kO,6,1603545317818,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html""}"
debugvk7Hi:debug729kO,7,1603545318986,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugvk7Hi:debug729kO,8,1603545318988,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training""}"
debugvk7Hi:debug729kO,9,1603545335441,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugvk7Hi:debug729kO,10,1603545335447,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html""}"
debugvk7Hi:debug729kO,11,1603545342656,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugvk7Hi:debug729kO,12,1603545342658,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer""}"
